2316
20180109,1545,330.95001220703125
20180109,1535,331.04998779296875
20180109,1534,331.1000061035156
20180109,1533,331.1000061035156
20180109,1532,331.1499938964844
20180109,1531,331.1499938964844
20180109,1530,331.04998779296875
20180109,1529,330.8999938964844
20180109,1528,331.04998779296875
20180109,1527,331.1499938964844
20180109,1526,331.04998779296875
20180109,1525,331.20001220703125
20180109,1524,330.8500061035156
20180109,1523,330.95001220703125
20180109,1522,331.04998779296875
20180109,1521,330.8500061035156
20180109,1520,330.70001220703125
20180109,1519,330.75
20180109,1518,330.5
20180109,1517,330.25
20180109,1516,330.3500061035156
20180109,1515,330.3500061035156
20180109,1514,330.29998779296875
20180109,1513,330.20001220703125
20180109,1512,330.0
20180109,1511,329.79998779296875
20180109,1510,329.5
20180109,1509,329.6499938964844
20180109,1508,329.70001220703125
20180109,1507,329.75
20180109,1506,329.75
20180109,1505,329.6499938964844
20180109,1504,329.8999938964844
20180109,1503,329.8500061035156
20180109,1502,329.8500061035156
20180109,1501,329.8999938964844
20180109,1500,329.8500061035156
20180109,1459,329.8500061035156
20180109,1458,330.04998779296875
20180109,1457,330.1499938964844
20180109,1456,330.20001220703125
20180109,1455,330.25
20180109,1454,330.29998779296875
20180109,1453,330.20001220703125
20180109,1452,330.25
20180109,1451,330.3999938964844
20180109,1450,330.5
20180109,1449,330.3999938964844
20180109,1448,330.29998779296875
20180109,1447,330.20001220703125
20180109,1446,330.29998779296875
20180109,1445,330.29998779296875
20180109,1444,330.5
20180109,1443,330.75
20180109,1442,330.6499938964844
20180109,1441,330.75
20180109,1440,330.70001220703125
20180109,1439,330.8500061035156
20180109,1438,330.95001220703125
20180109,1437,331.1000061035156
20180109,1436,331.25
20180109,1435,331.3500061035156
20180109,1434,331.3500061035156
20180109,1433,331.3500061035156
20180109,1432,331.5
20180109,1431,331.54998779296875
20180109,1430,331.45001220703125
20180109,1429,331.29998779296875
20180109,1428,331.3500061035156
20180109,1427,331.29998779296875
20180109,1426,331.3999938964844
20180109,1425,331.5
20180109,1424,331.5
20180109,1423,331.45001220703125
20180109,1422,331.3500061035156
20180109,1421,331.3999938964844
20180109,1420,331.3999938964844
20180109,1419,331.3999938964844
20180109,1418,331.20001220703125
20180109,1417,331.25
20180109,1416,331.20001220703125
20180109,1415,331.04998779296875
20180109,1414,331.04998779296875
20180109,1413,330.8999938964844
20180109,1412,331.25
20180109,1411,331.25
20180109,1410,331.20001220703125
20180109,1409,331.20001220703125
20180109,1408,331.29998779296875
20180109,1407,331.29998779296875
20180109,1406,331.29998779296875
20180109,1405,331.54998779296875
20180109,1404,331.3999938964844
20180109,1403,331.3500061035156
20180109,1402,331.3999938964844
20180109,1401,331.45001220703125
20180109,1400,331.3500061035156
20180109,1359,331.3500061035156
20180109,1358,331.3999938964844
20180109,1357,331.29998779296875
20180109,1356,331.25
20180109,1355,331.29998779296875
20180109,1354,331.45001220703125
20180109,1353,331.5
20180109,1352,331.5
20180109,1351,331.6000061035156
20180109,1350,331.54998779296875
20180109,1349,331.54998779296875
20180109,1348,331.29998779296875
20180109,1347,331.20001220703125
20180109,1346,331.3500061035156
20180109,1345,331.29998779296875
20180109,1344,331.3500061035156
20180109,1343,331.3500061035156
20180109,1342,331.3500061035156
20180109,1341,331.29998779296875
20180109,1340,331.1000061035156
20180109,1339,331.25
20180109,1338,331.25
20180109,1337,331.3999938964844
20180109,1336,331.6000061035156
20180109,1335,331.70001220703125
20180109,1334,331.75
20180109,1333,331.79998779296875
20180109,1332,331.8999938964844
20180109,1331,331.70001220703125
20180109,1330,331.79998779296875
20180109,1329,331.75
20180109,1328,331.79998779296875
20180109,1327,332.04998779296875
20180109,1326,332.1000061035156
20180109,1325,332.04998779296875
20180109,1324,332.20001220703125
20180109,1323,332.1499938964844
20180109,1322,332.20001220703125
20180109,1321,332.20001220703125
20180109,1320,332.1000061035156
20180109,1319,332.04998779296875
20180109,1318,332.1000061035156
20180109,1317,332.1000061035156
20180109,1316,332.0
20180109,1315,332.0
20180109,1314,332.0
20180109,1313,332.1000061035156
20180109,1312,332.1499938964844
20180109,1311,332.25
20180109,1310,332.20001220703125
20180109,1309,332.1499938964844
20180109,1308,332.25
20180109,1307,332.1499938964844
20180109,1306,332.1000061035156
20180109,1305,332.1000061035156
20180109,1304,332.25
20180109,1303,332.25
20180109,1302,332.29998779296875
20180109,1301,332.1499938964844
20180109,1300,332.29998779296875
20180109,1259,332.3999938964844
20180109,1258,332.45001220703125
20180109,1257,332.3999938964844
20180109,1256,332.45001220703125
20180109,1255,332.45001220703125
20180109,1254,332.3999938964844
20180109,1253,332.3999938964844
20180109,1252,332.45001220703125
20180109,1251,332.45001220703125
20180109,1250,332.54998779296875
20180109,1249,332.6000061035156
20180109,1248,332.54998779296875
20180109,1247,332.54998779296875
20180109,1246,332.5
20180109,1245,332.45001220703125
20180109,1244,332.3999938964844
20180109,1243,332.3999938964844
20180109,1242,332.54998779296875
20180109,1241,332.6000061035156
20180109,1240,332.54998779296875
20180109,1239,332.6000061035156
20180109,1238,332.54998779296875
20180109,1237,332.54998779296875
20180109,1236,332.5
20180109,1235,332.45001220703125
20180109,1234,332.5
20180109,1233,332.5
20180109,1232,332.45001220703125
20180109,1231,332.3999938964844
20180109,1230,332.45001220703125
20180109,1229,332.45001220703125
20180109,1228,332.3999938964844
20180109,1227,332.45001220703125
20180109,1226,332.3999938964844
20180109,1225,332.45001220703125
20180109,1224,332.3500061035156
20180109,1223,332.3500061035156
20180109,1222,332.3999938964844
20180109,1221,332.29998779296875
20180109,1220,332.29998779296875
20180109,1219,332.20001220703125
20180109,1218,332.20001220703125
20180109,1217,332.25
20180109,1216,332.20001220703125
20180109,1215,332.20001220703125
20180109,1214,332.25
20180109,1213,332.20001220703125
20180109,1212,332.25
20180109,1211,332.20001220703125
20180109,1210,332.20001220703125
20180109,1209,332.1499938964844
20180109,1208,332.29998779296875
20180109,1207,332.3500061035156
20180109,1206,332.3500061035156
20180109,1205,332.1499938964844
20180109,1204,332.20001220703125
20180109,1203,332.20001220703125
20180109,1202,332.20001220703125
20180109,1201,332.3999938964844
20180109,1200,332.29998779296875
20180109,1159,332.3999938964844
20180109,1158,332.45001220703125
20180109,1157,332.3999938964844
20180109,1156,332.3999938964844
20180109,1155,332.3999938964844
20180109,1154,332.3999938964844
20180109,1153,332.3500061035156
20180109,1152,332.3999938964844
20180109,1151,332.45001220703125
20180109,1150,332.3500061035156
20180109,1149,332.3999938964844
20180109,1148,332.3999938964844
20180109,1147,332.25
20180109,1146,332.25
20180109,1145,332.25
20180109,1144,332.1499938964844
20180109,1143,332.1499938964844
20180109,1142,332.0
20180109,1141,332.0
20180109,1140,331.8500061035156
20180109,1139,331.95001220703125
20180109,1138,331.75
20180109,1137,331.75
20180109,1136,331.79998779296875
20180109,1135,331.70001220703125
20180109,1134,331.6000061035156
20180109,1133,331.8999938964844
20180109,1132,332.1499938964844
20180109,1131,332.1499938964844
20180109,1130,332.20001220703125
20180109,1129,332.25
20180109,1128,332.29998779296875
20180109,1127,332.1499938964844
20180109,1126,332.25
20180109,1125,332.29998779296875
20180109,1124,332.20001220703125
20180109,1123,332.20001220703125
20180109,1122,332.04998779296875
20180109,1121,332.04998779296875
20180109,1120,332.0
20180109,1119,331.95001220703125
20180109,1118,332.20001220703125
20180109,1117,332.20001220703125
20180109,1116,332.1000061035156
20180109,1115,332.29998779296875
20180109,1114,332.3999938964844
20180109,1113,332.3500061035156
20180109,1112,332.3500061035156
20180109,1111,332.3999938964844
20180109,1110,332.3500061035156
20180109,1109,332.25
20180109,1108,332.20001220703125
20180109,1107,332.3999938964844
20180109,1106,332.45001220703125
20180109,1105,332.45001220703125
20180109,1104,332.45001220703125
20180109,1103,332.5
20180109,1102,332.45001220703125
20180109,1101,332.3999938964844
20180109,1100,332.29998779296875
20180109,1059,332.3500061035156
20180109,1058,332.3500061035156
20180109,1057,332.3500061035156
20180109,1056,332.20001220703125
20180109,1055,332.25
20180109,1054,332.3500061035156
20180109,1053,332.20001220703125
20180109,1052,332.1000061035156
20180109,1051,331.79998779296875
20180109,1050,332.0
20180109,1049,332.1499938964844
20180109,1048,332.0
20180109,1047,332.1000061035156
20180109,1046,332.1499938964844
20180109,1045,332.29998779296875
20180109,1044,332.54998779296875
20180109,1043,332.6499938964844
20180109,1042,332.70001220703125
20180109,1041,332.70001220703125
20180109,1040,332.70001220703125
20180109,1039,332.75
20180109,1038,332.8999938964844
20180109,1037,332.95001220703125
20180109,1036,333.04998779296875
20180109,1035,333.0
20180109,1034,333.04998779296875
20180109,1033,333.1499938964844
20180109,1032,333.1000061035156
20180109,1031,333.0
20180109,1030,332.8999938964844
20180109,1029,333.0
20180109,1028,332.95001220703125
20180109,1027,332.79998779296875
20180109,1026,332.79998779296875
20180109,1025,332.6000061035156
20180109,1024,332.6499938964844
20180109,1023,332.70001220703125
20180109,1022,332.79998779296875
20180109,1021,332.8500061035156
20180109,1020,332.6499938964844
20180109,1019,332.8500061035156
20180109,1018,332.70001220703125
20180109,1017,332.75
20180109,1016,332.75
20180109,1015,333.1499938964844
20180109,1014,333.04998779296875
20180109,1013,333.25
20180109,1012,333.29998779296875
20180109,1011,333.20001220703125
20180109,1010,333.20001220703125
20180109,1009,333.1499938964844
20180109,1008,333.20001220703125
20180109,1007,333.25
20180109,1006,333.0
20180109,1005,332.8999938964844
20180109,1004,333.0
20180109,1003,333.20001220703125
20180109,1002,333.20001220703125
20180109,1001,333.3500061035156
20180109,1000,333.3500061035156
20180109,959,333.3500061035156
20180109,958,333.29998779296875
20180109,957,333.25
20180109,956,333.20001220703125
20180109,955,333.3500061035156
20180109,954,333.3999938964844
20180109,953,333.3999938964844
20180109,952,333.25
20180109,951,333.3999938964844
20180109,950,333.20001220703125
20180109,949,332.8999938964844
20180109,948,332.70001220703125
20180109,947,332.6499938964844
20180109,946,332.95001220703125
20180109,945,333.1499938964844
20180109,944,333.1000061035156
20180109,943,333.1499938964844
20180109,942,333.1000061035156
20180109,941,333.04998779296875
20180109,940,333.0
20180109,939,332.8999938964844
20180109,938,333.04998779296875
20180109,937,332.95001220703125
20180109,936,332.8500061035156
20180109,935,332.8999938964844
20180109,934,332.8500061035156
20180109,933,332.8500061035156
20180109,932,332.6499938964844
20180109,931,332.6499938964844
20180109,930,332.79998779296875
20180109,929,332.54998779296875
20180109,928,332.6000061035156
20180109,927,332.45001220703125
20180109,926,332.29998779296875
20180109,925,332.45001220703125
20180109,924,332.3999938964844
20180109,923,332.29998779296875
20180109,922,332.54998779296875
20180109,921,332.70001220703125
20180109,920,332.54998779296875
20180109,919,332.45001220703125
20180109,918,332.29998779296875
20180109,917,332.20001220703125
20180109,916,332.25
20180109,915,332.3999938964844
20180109,914,332.29998779296875
20180109,913,332.25
20180109,912,332.04998779296875
20180109,911,331.8999938964844
20180109,910,331.95001220703125
20180109,909,332.04998779296875
20180109,908,332.1000061035156
20180109,907,331.75
20180109,906,331.29998779296875
20180109,905,331.3999938964844
20180109,904,331.0
20180109,903,331.04998779296875
20180109,902,331.45001220703125
20180109,901,331.1000061035156
20180108,1545,331.75
20180108,1535,331.75
20180108,1534,331.70001220703125
20180108,1533,331.75
20180108,1532,331.8500061035156
20180108,1531,331.8999938964844
20180108,1530,331.95001220703125
20180108,1529,331.95001220703125
20180108,1528,331.95001220703125
20180108,1527,331.95001220703125
20180108,1526,332.04998779296875
20180108,1525,332.0
20180108,1524,331.95001220703125
20180108,1523,331.95001220703125
20180108,1522,332.0
20180108,1521,331.70001220703125
20180108,1520,331.6000061035156
20180108,1519,331.6000061035156
20180108,1518,331.54998779296875
20180108,1517,331.54998779296875
20180108,1516,331.6000061035156
20180108,1515,331.5
20180108,1514,331.6000061035156
20180108,1513,331.45001220703125
20180108,1512,331.79998779296875
20180108,1511,331.8500061035156
20180108,1510,331.8999938964844
20180108,1509,331.8999938964844
20180108,1508,332.0
20180108,1507,331.8999938964844
20180108,1506,331.8500061035156
20180108,1505,331.6499938964844
20180108,1504,331.6000061035156
20180108,1503,331.6000061035156
20180108,1502,331.6499938964844
20180108,1501,331.6499938964844
20180108,1500,331.54998779296875
20180108,1459,331.6499938964844
20180108,1458,331.6000061035156
20180108,1457,331.6000061035156
20180108,1456,331.6499938964844
20180108,1455,331.6499938964844
20180108,1454,331.6000061035156
20180108,1453,331.54998779296875
20180108,1452,331.5
20180108,1451,331.45001220703125
20180108,1450,331.3500061035156
20180108,1449,331.3999938964844
20180108,1448,331.45001220703125
20180108,1447,331.29998779296875
20180108,1446,331.3999938964844
20180108,1445,331.5
20180108,1444,331.45001220703125
20180108,1443,331.6000061035156
20180108,1442,331.6000061035156
20180108,1441,331.6499938964844
20180108,1440,331.75
20180108,1439,331.79998779296875
20180108,1438,331.6499938964844
20180108,1437,331.70001220703125
20180108,1436,331.54998779296875
20180108,1435,331.54998779296875
20180108,1434,331.54998779296875
20180108,1433,331.29998779296875
20180108,1432,331.3999938964844
20180108,1431,331.45001220703125
20180108,1430,331.3999938964844
20180108,1429,331.3999938964844
20180108,1428,331.54998779296875
20180108,1427,331.6499938964844
20180108,1426,331.75
20180108,1425,331.6499938964844
20180108,1424,331.8999938964844
20180108,1423,331.75
20180108,1422,331.75
20180108,1421,331.5
20180108,1420,331.3500061035156
20180108,1419,331.3999938964844
20180108,1418,331.5
20180108,1417,331.75
20180108,1416,331.70001220703125
20180108,1415,331.70001220703125
20180108,1414,331.6000061035156
20180108,1413,331.6000061035156
20180108,1412,331.3500061035156
20180108,1411,331.3500061035156
20180108,1410,331.20001220703125
20180108,1409,331.20001220703125
20180108,1408,331.25
20180108,1407,331.1499938964844
20180108,1406,331.0
20180108,1405,331.04998779296875
